text,toxic,spam,hate_speech,source
Thành quả của Trump đều bị Covid 19 hủy hết. Đây là hậu quả sai làm của Trump.,0,0,0,uit-victsd
Nhìn số ca chấn thương của Bale. Tui khâm phục đội ngũ bác sĩ thể thao mà Real dùng để chữa trị cho Bale. Tui thật ngạc nhiên khi Bale vẫn chạy được. Vẫn đá hay với số lượng chấn thương như thế.,0,0,0,uit-victsd
"Không biết tốt xấu thế nào nhưng sự thật là từ hồi có xe Hàn thì xe Nhật mới chịu thay đổi mẫu mã, tăng options cho người tiêu dùng.",0,0,0,uit-victsd
"Nếu con bạn sử dụng điện thoại như bạn muốn thì quá tuyệt vời. Tiếc là đại đa số chúng sẽ chỉ ""học"" khi bạn bên cạch và 95% thời gian còn lại chúng chơi game, chat chít yêu đương, xem phim và mạng xã hội.",0,0,0,uit-victsd
"Pha đột phá phút 50 quá đẹp, đúng chuẩn thương hiệu M10!",0,0,0,uit-victsd
Chuyến bay cuối cùng,0,0,0,uit-victsd
Tôi không thấy hay gì cả. Có lẽ gu âm nhạc của tôi không thích thể loại này. Nghe một hai lần dễ bị stress lắm.,1,0,0,uit-victsd
Cứ nhìn các cuộc tập họp người và không đeo khẩu trang trong mùa bầu cử thì cũng hiểu vì sao Mĩ đứng nhất thế giới về dịch bệnh Covid 19,0,0,0,uit-victsd
Qua đây mới thấy cái hệ thống luật pháp ở việt nam và những người thực thi pháp luật còn bất cập. Một e bé bị bạo hành tới 3 năm sau bao lần báo cáo mà vẫn ko giải quyết dứt khoát để e bé phải rơi vào cảnh đó.,0,0,0,uit-victsd
Trăm năm nước chảy đá mònCòn người sử dụng thì còn bán buônChuyên án ma tuý thấy buồnBắt vài trăm bánh chuyện luôn thấy hoàiTrách mình hay trách tại aiCái vòi bạch tuột dài dài bung raMong yên bình đến nước taCác anh chiến sĩ xông pha vững lòng !,0,0,0,uit-victsd
"Con mình đang học cấp 3, lại là bé trai, tính thì ham chơi, khi nào có bài kiểm tra thì cháu mới học. BGD thay đổi như này, cháu nào có ý thức học thì tốt, cháu nào còn lười biếng, ỷ y thì thầy cô và cha mẹ phải lo lắng nhiều. Điểm mạnh của việc thay đổi này là tạo điều kiện cho các cháu học được tính tự lập, tự học, khả năng thuyết trình, tin học, giúp cho việc học lên đại học, cao đẳng đỡ bỡ ngỡ. Khuyết điểm là khổ cho các thầy cô, kiểm tra thường xuyên thì mới biết học sinh mình nắm vững phần nào, cần bổ sung kiến thức phần nào, còn kịp thời sửa kịp, chứ chỉ thông qua vài bài kiểm tra thế này, tôi sợ thầy cô sẽ khó sát sao khả năng học của từng học sinh.",0,0,0,uit-victsd
Điểm sàn tăng 2 điểm thì tình hình năm nay phải 24 điểm trở lên mới hy vọng trúng tuyển đại học Ngân hàng.,0,0,0,uit-victsd
Ý trời đang không cho Trump đắc cử,0,0,0,uit-victsd
800 thì chọn santafe máy dầu 2015-2016,0,0,0,uit-victsd
"Covid nó chỉ ""né"" những ai có trách nhiệm, thận trọng, thấy được hậu quả nghiêm trọng.Nó sẽ không chừa một ai kể cả nguyên thủ của cường quốc số 1 TG, có nhiều ngàn tỷ đô. Thái độ khinh suất, xem thường, COVID đều cho nếm trải hậu quả nhãn tiền.",1,0,0,uit-victsd
"Ở tuổi 74, thật sự là rất đáng lo ngại về sức khỏe cho ông, vì Covid- 19 tấn công mạnh vào người già chứ không phải tấn công TT...",0,0,0,uit-victsd
Quá rẻ cho 2 mạng người,1,0,0,uit-victsd
"Hi vọng cậu thành công cùng pháo thủ nhé , arteta",0,0,0,uit-victsd
"Nhiều khi không trốn đi tắm ao hồ, nhưng có những nơi sông hồ nhiều, sảy chân cái té xuống sông.Hai chị em mình té mấy lần, có người vớt, có khi ôm chân cầu được thì tự bò lên.Sống 16 năm dưới miền Tây, giờ 30t, vẫn không bơi được.Năm 12-13t đi Vũng Tàu mình có đem phao, rồi chẳng nhớ vì sao phao 1 đường, mình thì bị sóng đẩy đi đâu, cũng may có người nhìn thấy túm tóc lên, ói xanh mặt. Mạng còn lớn và gặp may.Nhưng thực sự không tập bơi được, có nhiều người dạy mình bơi lắm rồi.Biết thân biết phận nên chỉ tắm biển phía trong cạn, hồ bơi thì dạng hồ con nít.",0,0,0,uit-victsd
Nghe bọ biển thì ko dám ăn nhưng nghe cùng họ tôm thì có dịp thử cũng đc đấy nhỉ,0,0,0,uit-victsd
Việc trồng cây bảo vệ rừng nên đặt lên hàng ưu tiên,0,0,0,uit-victsd
"Ngày xưa đi học rất nhẹ nhàng, nhưng vẫn thành tài. Ngày nay học thì nặng, sách năm nào cũng phải thay. Vất vả học sinh và lãng phí tài nguyên. Nhà xuất bản thì vui thôi.",1,0,0,uit-victsd
"Châu Âu làm ra Airbus, những chiếc máy bay tuyệt vời. Trình độ công nghệ thực sự vượt xa Nhật. Tất nhiên oto Đức/Âu cũng ăn đứt Nhật rồi.",0,0,0,uit-victsd
Nhìn cái mặt đã đủ hiểu rồi,1,0,0,uit-victsd
"Sáng cố dậy sớm hơn chút, chọn món ăn kiểu như salad, món hấp cho nhanh, mình nấu ăn ít khi quá 1 tiếng ạ, mấy món cầu kì thì cuối tuần. Chứ cứ ăn sẵn nilon bọc, hộp nhựa các kiểu. Lại còn ko đảm bảo 100% tính tươi ngon nữa :( .",0,0,0,uit-victsd
"Các bác đọc kỹ đề chưa mà quăng ra nhiều vậy, có 400tr thui, Attrage lăn bánh là đủ, con Soluto thì thiếu. Còn hãy chạy thử để biết, ngồi phán khó lắm...",0,0,0,uit-victsd
Hy vọng ông mau bình phuc,0,0,0,uit-victsd
Cá thu thành tinh rồi.,0,0,0,uit-victsd
Ôi tiền nhiều quá! Chia nhau rung đùi ngồi đếm còn gì sướng hơn :D,0,0,0,uit-victsd
"Cứ xe Nhật mà đi cho nó lành. Còn muốn mẫu mã optin này nọ thì nên mua xe Trung Quốc, về khoản này thì xe Hàn cũng không so được",0,0,0,uit-victsd
Cách tân đồng phục theo kiểu hình 2 thì miễn đi!,0,0,0,uit-victsd
"Em nghĩ bác có thể vay thêm ngân hàng hoặc nhận trả góp mua xe mới luôn. Vì đây là dòng xe cỏ, đi đã không được chuẩn chỉ rồi mà còn là xe cũ nữa thực sự không đáng.Còn vẫn muốn thì nên lấy i10 ạ, dòng 2015 đổ về.",0,0,0,uit-victsd
"Mẹc đi bộ vuốt râu là có thật, ăn hôi pen là có thật luôn.",1,0,0,uit-victsd
"Do người dân miền Nam quen theo Phương ngữ phía Nam và một số tên kị húy từ thời Nhà Nguyễn để lại thành thói quen của người miền Nam: Ví dụ: Hà Tông Quyền thì người miền Nam gọi là Hà Tôn Quyền, còn Lê Thánh Tông người Miền Nam gọi là Lê Thánh Tôn. Vì Chữ ""Tông"" là tên Nguyễn Phúc Miên Tông, tức vua Thiệu Trị (cháu nội Nguyễn Ánh), nên ""tông"" phải đọc là ""tôn""vv...",0,0,0,uit-victsd
"Trời ơi! Đọc mà căm phẫn đến trào nước mắt, sao lại có thể loại người ác đức đến vậy!!! Thương các con vô cùng, mang nỗi đau về cả thể xác và tinh thần, càng xót xa cho 2 bé gái bị tên cặn bã kia xâm hại. Thật đúng là thua cả loài thú, không còn từ nào để diễn tả...",1,0,0,uit-victsd
Quá tuyệt vờiChúc mừng 6 em,0,0,0,uit-victsd
Mình hãy xem giá con tiguan của vw kìa. Chỉ hơn 500tr.,0,0,0,uit-victsd
"Ghét nhất suốt ngày nhận những cuộc gọi mời đi hội thảo, rồi mua bảo hiểm này nọ. Ghét kinh khủng khiếp!!!",1,0,0,uit-victsd
"thật vui khi thấy bạn vẫn khỏe mạnh! nhiều năm trước mình đã có cơ hội bơi gần bạn, lúc đó thực sự rất sợ bạn xơi tái mình...",0,0,0,uit-victsd
Xem lại hóa chất trong màu vẻ.,0,0,0,uit-victsd
"Tước quyền nuôi con Vĩnh viễn, cấm không được lại gần trong khoảng cách 50m.để tránh khơi dậy nỗi ám ảnh",0,0,0,uit-victsd
Sáng giờ 2 vụ dừng đền đỏ bị tông phía sau mà lại ở Vũng Tàu !Xe con tông cũng đã khó sống rồi đằng này toàn xe công với xe ben mất thắng thì mạng người sao giữ đc!,0,0,0,uit-victsd
Chúng ta lại có nguy cơ đánh mất một tài sản văn hóa trăm năm! Xây mới rất dễ chứ bảo tồn giá trị trăm năm rất khó.,0,0,0,uit-victsd
Đây hoàn toàn là lỗi từ phía các công ty tài chính khi không phân biệt được những hồ sơ vay vốn kia là giả.,0,0,0,uit-victsd
Nhan sắc đời thường (ảnh cuối) bình thường quá. Tóc khô xấu. Hy vọng em sẽ hoàn thiện bản thân.,1,0,0,uit-victsd
"Ý kiến này rất hợp lý và hợp tình, vì năm nay, chủ đề chính vẫn là COVID 19Chúc nước anh em Cuba luôn vững mạnh và phát triển",0,0,0,uit-victsd
"Các bộ sách lớp 1 giống như dạy cho những trẻ siêu nhân, các bé vào lớp một chỉ mới có 6 tuổi mà chương trình dạy chẳng khác nào như lớp 3,4 hồi xưa. Thật tội cho các bé học theo kiểu cải cách như bây giờ",1,0,0,uit-victsd
"i10 đi cho nó máu bác ạ, nhỏ gọn đi trong nội thành hoặc đi công tác gần xa đều đầm chắc,suýt soát đầu phân khúc cứ chọn i10 là đạt điểm 10",0,0,0,uit-victsd
Cầu mong thế giới bình an!,0,0,0,uit-victsd
2 con ăn khỏe nhanh nhớn nhé.,0,0,0,uit-victsd
"""Em tôi mắc bệnh tim nặng"" >>> nhưng nó có thể chơi thuốc/ bán thuốc. Chắc chơi thuốc cho bệnh đỡ nặng hoặc bán thuốc lấy tiền chữa bệnh tim. Nghe hoàn cảnh thương ghê :))",0,0,0,uit-victsd
"Một phần mua xe vì niềm tự hào dân tộc ra, sản phẩm Hàn luôn đáp ứng được tất cả các nhu cầu của khách hàng từ mẫu mã, an toàn, tiện nghi. Hiện tại Việt Nam, sản phẩm xe hàng trong đó có Hyundai đã vượt mặt qua Toyota về doanh số 8 tháng đầu năm",0,0,0,uit-victsd
bác sỹ việt nam tuyệt vời quá,0,0,0,uit-victsd
"cá nhân mình thích chị Irina người Nga hơn. trc đây mình ko bỏ sót 1 tin nào về cập đôi đó, tiếc quá.",0,0,0,uit-victsd
"Không thể tin được, sao lại tồn tại những loại cầm thú như thế này.",1,0,0,uit-victsd
Chúc 2 cháu mạnh khoẻ.,0,0,0,uit-victsd
"Tâm hồn người nghệ sĩ nhạy cảm, mong manh tựa dây đàn. Để người khác hiểu được họ cũng là một thách thức.",0,0,0,uit-victsd
chương trình phổ thông chúng ta cách đây 15 20 năm thời tôi học ngoại trừ môn tiến anh có vấn đề thì tất cả rất tốt đến các nước phát triển củng công nhận điều đó ngày chỉ học 1 buổi tuần học 5 buổi mà học sinh sau khi tốt nghiệp 12 ngoại trừ môn tiếng anh thì học trung bình cũng rất uyên bác các môn khoa học..rồi tự nhiên văn lịch sử đia lý còn hơn các nước phát triển. chúng ta chỉ cần cải cách môn tiếng anh và bật đại học là đủ.,0,0,0,uit-victsd
Ngòi không phải lúc nào cũng nổ. Ngòi khủng chỉ cần để đe dọa cũng đủ tê liệt đối phương!!!,0,0,0,uit-victsd
Khả năng chấn thương tái phát thường xuyên khi về đá ở Anh.,0,0,0,uit-victsd
"Bây giờ nhập cảnh chỉ người đang làm việc ở VN hay những người Việt hồi hương thôi. Khách du lịch tôi nghĩ không có là bao. Khánh du lịch không có nhiêu vì họ phải cách ly 14 ngày mà họ có đi du lịch cũng ngần ấy thời gian hay lâu hơn là trong vòng 30 ngày. Mất 14 ngày ""giam"" cách ly thì mấy ai hứng thú đi du lịch như vậy.",0,0,0,uit-victsd
Các doanh nghiệp Nhật về nước sản xuất thì việc làm cho những nước xuất khẩu lao động nhiều hơn,0,0,0,uit-victsd
"dài 6m cao 2m,nó sẽ là chiếc suv to lớn nhất thế giới",0,0,0,uit-victsd
Tuổi chàng hơn gấp đôi tuổi nàng nhưng nhìn vẫn rất xứng đôi.,0,0,0,uit-victsd
"Trong tầm giá này chỉ có xe Nhật tiêu biểu là: nissan sunny, honda city, suzuki Ciaz và huyền thoại Vios, lấy về chỉ có đi, đến kì bảo dưỡng thì bảo dưỡng bình thường, giá rẻ. Tuyệt đối ko chơi congnong Hàn. THân !",0,0,0,uit-victsd
Bột Than tre thì tốt nhưng sợ khi đại trà thì ko biết than gì thôi,0,0,0,uit-victsd
"tạ ơn Trời Phật phù hộ, tạ ơn các bác sỹ",0,0,0,uit-victsd
"Cá nhân mình vẫn sẽ chọn i10, con xe quốc dân và phù hợp với mọi tiêu chí bài viết đưa ra. Kiểu dáng cũng như nội thất vừa đủ, tiện nghi đối với một con xe dịch vụ và gia đình cỡ nhỏ.",0,0,0,uit-victsd
"Ở bên Mỹ còn có câu chuyện về chiếc cầu thang xoắn ốc bằng gỗ không dùng đinh nữa cơ ạ. Địa chỉ là : bang New Mexico của Mỹ, hãy ghé thăm Nhà thờ Loretto. Thế thì kết hợp hai công trình bằng gỗ này của Trung Quốc và Mỹ vào nhau thì chúng ta có thể xây lên được một tòa nhà cao tầng cao đến đâu theo ý muốn mà bằng gỗ được đấy ạ. Dùng cầu vòm gỗ xây tầng 1 đầu tiên của tòa nhà này, sau đó dùng cầu thang gỗ xoắn ốc trên để đỡ cầu vòm bằng gỗ thứ 2 đóng vai trò là tầng thứ 2 của tòa nhà này. Cứ tương tự cao đến vô số tầng thì thôi do cầu thang gỗ chịu lực phi thường kia mà. Đúng không bạn nhỉ ?",0,0,0,uit-victsd
"Ngày đó chưa có điều kiện mua đĩa nhạc nên cả xóm có 1 đĩa là cứ chuyền nhau nhà này, nhà kia nghe.",0,0,0,uit-victsd
Ước mơ của mình là được ngắm cực quang một lần trong đời.,0,0,0,uit-victsd
Mới đi học học được mấy hôm mà lại phải vào bệnh viện rồi. Khổ thân mấy bé...,0,0,0,uit-victsd
"Chọn tot là lựa chọn khôn khéo của mo. Đội hình đã rất đẹp , toàn vào độ chín của sự nghiệp , mà lại đc bổ xung nhiều cầu thủ chất lượng. Trong khi không bị áp lực lớn về lối chơi và đoạt danh hiệu . Nếu lần này không thành công nữa thì mo đúng là đã hết thời. Năm nay tot rất đáng xem .",0,0,0,uit-victsd
Nghe câu có cơ hội đòi lại món nợ nghe vẻ hư câu thế ko biết. ko biết có nợ thêm nợ ko nữa. tội à mà thôi :),0,0,0,uit-victsd
"Thực ra là 1 sự thất bại lớn giữa các bên.Nhất - Bán 0đ thì ko bao giờ BC nó bánThứ 2 - M10 chả còn coi trọng BC nữa, muốn lắm nhưng ko đượcThứ 3 - Clb bắt buộc chịu lỗ vì tiền trả lương phần hđ còn lại của M10 ( bao năm thành tích ko tương xứng vs tiền lương => hy vọng kéo giữ thêm 1 năm để thay đổi cục diện.)Thứ 4 - Viễn cảnh 0đ sẽ đến khi M10 quyết ra đi => BC sẽ chả còn gì. Mùa sau mà xem, chớ vội tưởng bở.",0,0,0,uit-victsd
Pháp luật trừng trị tên vô đạo này thật nặng,1,0,0,uit-victsd
"Sao cứ làm khó làm gì, lấy thước đo 1 cạnh hình vuông là xong!",0,0,0,uit-victsd
"Nghe mà đau lòng, mong con sẽ bình an sống với bà!!",0,0,0,uit-victsd
Lại nữa. 28 ko đủ sao mà lại hành nữa ah,0,0,0,uit-victsd
Căn nhà nhìn đẹp quá.,0,0,0,uit-victsd
